dname,isco88_code_2dg,rti_score,offs_score
fi87,34,-0.391613603,-0.049888
fi87,11,-0.570638001,-0.418199986
fi87,12,-0.650581717,-0.130879998
fi87,24,0.056082964,0.376531124
fi87,41,1.533947349,0.439981431
fi87,34,0.063310519,0.218588904
fi87,34,-0.33859539,0.313463002
fi87,41,1.580159068,0.470805377
fi87,24,-0.552948296,0.31451115
fi87,34,-0.416591972,0.20237726
fi87,34,-0.310601145,0.100907877
fi87,52,0.129094422,-0.565094948
fi87,61,0.238552853,-0.840810061
fi87,61,0.203098953,-0.840810001
fi87,61,-0.121093847,-0.840810001
fi87,31,-0.292395711,0.075538002
fi87,83,-1.417865038,-0.840810001
fi87,41,1.654268503,0.201240703
fi87,71,-0.075297303,-0.773209989
fi87,93,0.574263811,-0.484329998
fi87,74,1.128086329,1.824587584
fi87,74,1.382539034,1.406988025
fi87,73,1.742398024,1.942178965
fi87,72,0.537654698,0.14355886
fi87,72,0.582644522,-0.26800999
fi87,74,1.031635404,1.355480552
fi87,73,1.367992282,2.181381702
fi87,82,0.873633623,2.242187262
fi87,81,0.445600986,1.870820045
fi87,81,0.488995969,2.068061829
fi87,82,0.619180918,2.65978694
fi87,51,-0.456019998,-0.703093708
fi87,51,-0.681078374,-0.616006672
fi87,91,0.142689198,-0.641499996
fi87,51,-0.497650087,-0.77658999
fi87,91,0.301519781,0.458928972
fi91,21,-0.618706226,1.000022531
fi91,22,-0.909958124,-0.589510024
fi91,23,-1.323849082,-0.573025405
fi91,24,-0.635716379,0.426382989
fi91,24,-0.444100559,0.401777834
fi91,24,0.234504908,0.482448101
fi91,24,-0.643369794,0.398937196
fi91,32,-0.226255,-0.584529996
fi91,32,-0.397180796,-0.585775018
fi91,31,-0.539420664,-0.190481201
fi91,51,-0.389092058,-0.69976604
fi91,34,-0.391613603,-0.049888
fi91,11,-0.570638001,-0.418199986
fi91,12,-0.650581717,-0.130879998
fi91,24,0.056082964,0.376531124
fi91,41,1.533947349,0.439981431
fi91,34,0.063310519,0.218588904
fi91,34,-0.33859539,0.313463002
fi91,41,1.580159068,0.470805377
fi91,24,-0.552948296,0.31451115
fi91,34,-0.416591972,0.20237726
fi91,34,-0.310601145,0.100907877
fi91,52,0.129094422,-0.565094948
fi91,61,0.238552853,-0.840810061
fi91,61,0.203098953,-0.840810001
fi91,61,-0.121093847,-0.840810001
fi91,31,-0.292395711,0.075538002
fi91,83,-1.417865038,-0.840810001
fi91,41,1.654268503,0.201240703
fi91,71,-0.075297303,-0.773209989
fi91,93,0.574263811,-0.484329998
fi91,74,1.128086329,1.824587584
fi91,74,1.382539034,1.406988025
fi91,73,1.742398024,1.942178965
fi91,72,0.537654698,0.14355886
fi91,72,0.582644522,-0.26800999
fi91,74,1.031635404,1.355480552
fi91,73,1.367992282,2.181381702
fi91,82,0.873633623,2.242187262
fi91,81,0.445600986,1.870820045
fi91,81,0.488995969,2.068061829
fi91,82,0.619180918,2.65978694
fi91,51,-0.456019998,-0.703093708
fi91,51,-0.681078374,-0.616006672
fi91,91,0.142689198,-0.641499996
fi91,51,-0.497650087,-0.77658999
fi91,91,0.301519781,0.458928972
fi95,21,-0.618706226,1.000022531
fi95,22,-0.909958124,-0.589510024
fi95,23,-1.323849082,-0.573025405
fi95,24,-0.635716379,0.426382989
fi95,24,-0.444100559,0.401777834
fi95,24,0.234504908,0.482448101
fi95,24,-0.643369794,0.398937196
fi95,32,-0.226255,-0.584529996
fi95,32,-0.397180796,-0.585775018
fi95,31,-0.539420664,-0.190481201
fi95,51,-0.389092058,-0.69976604
fi95,34,-0.391613603,-0.049888
fi95,11,-0.570638001,-0.418199986
fi95,12,-0.650581717,-0.130879998
fi95,24,0.056082964,0.376531124
fi95,41,1.533947349,0.439981431
fi95,34,0.063310519,0.218588904
fi95,34,-0.33859539,0.313463002
fi95,41,1.580159068,0.470805377
fi95,24,-0.552948296,0.31451115
fi95,34,-0.416591972,0.20237726
fi95,34,-0.310601145,0.100907877
fi95,52,0.129094422,-0.565094948
fi95,61,0.238552853,-0.840810061
fi95,61,0.203098953,-0.840810001
fi95,61,-0.121093847,-0.840810001
fi95,31,-0.292395711,0.075538002
fi95,83,-1.417865038,-0.840810001
fi95,41,1.654268503,0.201240703
fi95,71,-0.075297303,-0.773209989
fi95,93,0.574263811,-0.484329998
fi95,74,1.128086329,1.824587584
fi95,74,1.382539034,1.406988025
fi95,73,1.742398024,1.942178965
fi95,72,0.537654698,0.14355886
fi95,72,0.582644522,-0.26800999
fi95,74,1.031635404,1.355480552
fi95,73,1.367992282,2.181381702
fi95,82,0.873633623,2.242187262
fi95,81,0.445600986,1.870820045
fi95,81,0.488995969,2.068061829
fi95,82,0.619180918,2.65978694
fi95,51,-0.456019998,-0.703093708
fi95,51,-0.681078374,-0.616006672
fi95,91,0.142689198,-0.641499996
fi95,51,-0.497650087,-0.77658999
fi95,91,0.301519781,0.458928972
fr00,13,-1.445287943,-0.458799988
fr00,12,-0.650581717,-0.130879998
fr00,11,-0.570638001,-0.418199986
fr00,23,-1.237000108,-0.588858366
fr00,24,-0.756361127,0.185406432
fr00,21,-0.659212947,0.951955974
fr00,33,-1.324360371,-0.557202697
fr00,32,-0.276774019,-0.313772053
fr00,24,-0.635716379,0.426382989
fr00,34,-0.33859539,0.313463002
fr00,34,-0.35182777,0.243008509
fr00,31,-0.292395711,0.075538002
fr00,41,1.204797745,0.011172287
fr00,41,1.711871266,0.219823033
fr00,52,0.169350505,-0.730080009
fr00,51,-0.241514385,-0.722553968
fr00,83,-1.417865038,-0.840810001
fr00,83,-0.5800125,-0.131664723
fr00,82,0.582764804,2.004273176
fr05,13,-1.445287943,-0.458799988
fr05,12,-0.650581717,-0.130879998
fr05,11,-0.570638001,-0.418199986
fr05,23,-1.237000108,-0.588858366
fr05,24,-0.756361127,0.185406432
fr05,21,-0.659212947,0.951955974
fr05,33,-1.324360371,-0.557202697
fr05,32,-0.276774019,-0.313772053
fr05,24,-0.635716379,0.426382989
fr05,34,-0.33859539,0.313463002
fr05,34,-0.35182777,0.243008509
fr05,31,-0.292395711,0.075538002
fr05,41,1.204797745,0.011172287
fr05,41,1.711871266,0.219823033
fr05,52,0.169350505,-0.730080009
fr05,51,-0.241514385,-0.722553968
fr05,83,-1.417865038,-0.840810001
fr05,83,-0.5800125,-0.131664723
fr05,82,0.582764804,2.004273176
fr10,13,-1.445287943,-0.458799988
fr10,12,-0.650581717,-0.130879998
fr10,11,-0.570638001,-0.418199986
fr10,23,-1.237000108,-0.588858366
fr10,24,-0.756361127,0.185406432
fr10,21,-0.659212947,0.951955974
fr10,33,-1.324360371,-0.557202697
fr10,32,-0.276774019,-0.313772053
fr10,24,-0.635716379,0.426382989
fr10,34,-0.33859539,0.313463002
fr10,34,-0.35182777,0.243008509
fr10,31,-0.292395711,0.075538002
fr10,41,1.204797745,0.011172287
fr10,41,1.711871266,0.219823033
fr10,52,0.169350505,-0.730080009
fr10,51,-0.241514385,-0.722553968
fr10,83,-1.417865038,-0.840810001
fr10,83,-0.5800125,-0.131664723
fr10,82,0.582764804,2.004273176
fr78,62,0.472829401,-0.840810001
fr78,12,-0.650581717,-0.130879998
fr78,61,0.144009098,-0.840810001
fr78,13,-1.445287943,-0.458799988
fr78,21,-0.727476418,1.308184028
fr78,11,-0.570638001,-0.418199986
fr78,32,-0.226255,-0.584529996
fr78,31,-0.292395711,0.075538002
fr78,34,-0.33859539,0.313463002
fr78,41,2.410058022,0.622610986
fr78,52,0.169350505,-0.730080009
fr78,71,-0.075297303,-0.773209989
fr78,93,0.574263811,-0.484329998
fr78,91,0.142689198,-0.641499996
fr78,51,-0.497650087,-0.77658999
fr78,24,-0.635716379,0.426382989
fr84,13,-1.445287943,-0.458799988
fr84,12,-0.650581717,-0.130879998
fr84,11,-0.570638001,-0.418199986
fr84,23,-1.237000108,-0.588858366
fr84,24,-0.756361127,0.185406432
fr84,21,-0.659212947,0.951955974
fr84,33,-1.324360371,-0.557202697
fr84,32,-0.276774019,-0.313772053
fr84,24,-0.635716379,0.426382989
fr84,34,-0.33859539,0.313463002
fr84,34,-0.35182777,0.243008509
fr84,31,-0.292395711,0.075538002
fr84,41,1.204797745,0.011172287
fr84,41,1.711871266,0.219823033
fr84,52,0.169350505,-0.730080009
fr84,51,-0.241514385,-0.722553968
fr84,83,-1.417865038,-0.840810001
fr84,83,-0.5800125,-0.131664723
fr84,82,0.582764804,2.004273176
fr89,13,-1.445287943,-0.458799988
fr89,12,-0.650581717,-0.130879998
fr89,11,-0.570638001,-0.418199986
fr89,23,-1.237000108,-0.588858366
fr89,24,-0.756361127,0.185406432
fr89,21,-0.659212947,0.951955974
fr89,33,-1.324360371,-0.557202697
fr89,32,-0.276774019,-0.313772053
fr89,24,-0.635716379,0.426382989
fr89,34,-0.33859539,0.313463002
fr89,34,-0.35182777,0.243008509
fr89,31,-0.292395711,0.075538002
fr89,41,1.204797745,0.011172287
fr89,41,1.711871266,0.219823033
fr89,52,0.169350505,-0.730080009
fr89,51,-0.241514385,-0.722553968
fr89,83,-1.417865038,-0.840810001
fr89,83,-0.5800125,-0.131664723
fr89,82,0.582764804,2.004273176
fr94,13,-1.445287943,-0.458799988
fr94,12,-0.650581717,-0.130879998
fr94,11,-0.570638001,-0.418199986
fr94,23,-1.237000108,-0.588858366
fr94,24,-0.756361127,0.185406432
fr94,21,-0.659212947,0.951955974
fr94,33,-1.324360371,-0.557202697
fr94,32,-0.276774019,-0.313772053
fr94,24,-0.635716379,0.426382989
fr94,34,-0.33859539,0.313463002
fr94,34,-0.35182777,0.243008509
fr94,31,-0.292395711,0.075538002
fr94,41,1.204797745,0.011172287
fr94,41,1.711871266,0.219823033
fr94,52,0.169350505,-0.730080009
fr94,51,-0.241514385,-0.722553968
fr94,83,-1.417865038,-0.840810001
fr94,83,-0.5800125,-0.131664723
fr94,82,0.582764804,2.004273176
ge10,12,-0.650581717,-0.130879998
ge10,13,-1.445287943,-0.458799988
ge10,21,-0.727476418,1.308184028
ge10,22,-0.909958124,-0.589510024
ge10,23,-1.465365052,-0.703190029
ge10,24,-0.635716379,0.426382989
ge10,31,-0.292395711,0.075538002
ge10,32,-0.226255,-0.584529996
ge10,33,-1.368631959,-0.648140013
ge10,34,-0.33859539,0.313463002
ge10,41,2.410058022,0.622610986
ge10,42,1.555783033,-0.055739999
ge10,51,-0.497650087,-0.77658999
ge10,52,0.169350505,-0.730080009
ge10,81,0.445600986,1.870820045
ge10,61,0.144009098,-0.840810001
ge10,62,0.472829401,-0.840810001
ge10,71,-0.075297303,-0.773209989
ge10,72,0.582644522,-0.26800999
ge10,73,1.742398024,1.942178965
ge10,74,1.382539034,1.406988025
ge10,82,0.619180918,2.65978694
ge10,83,-1.417865038,-0.840810001
ge10,91,0.142689198,-0.641499996
ge10,92,0.380368501,-0.840810001
ge10,93,0.574263811,-0.484329998
ge13,12,-0.650581717,-0.130879998
ge13,13,-1.445287943,-0.458799988
ge13,21,-0.727476418,1.308184028
ge13,22,-0.909958124,-0.589510024
ge13,23,-1.465365052,-0.703190029
ge13,24,-0.635716379,0.426382989
ge13,31,-0.292395711,0.075538002
ge13,32,-0.226255,-0.584529996
ge13,33,-1.368631959,-0.648140013
ge13,34,-0.33859539,0.313463002
ge13,41,2.410058022,0.622610986
ge13,42,1.555783033,-0.055739999
ge13,51,-0.497650087,-0.77658999
ge13,52,0.169350505,-0.730080009
ge13,81,0.445600986,1.870820045
ge13,61,0.144009098,-0.840810001
ge13,62,0.472829401,-0.840810001
ge13,71,-0.075297303,-0.773209989
ge13,72,0.582644522,-0.26800999
ge13,73,1.742398024,1.942178965
ge13,74,1.382539034,1.406988025
ge13,82,0.619180918,2.65978694
ge13,83,-1.417865038,-0.840810001
ge13,91,0.142689198,-0.641499996
ge13,92,0.380368501,-0.840810001
ge13,93,0.574263811,-0.484329998
gr04,11,-0.570638001,-0.418199986
gr04,12,-0.650581717,-0.130879998
gr04,13,-1.445287943,-0.458799988
gr04,21,-0.727476418,1.308184028
gr04,22,-0.909958124,-0.589510024
gr04,23,-1.465365052,-0.703190029
gr04,24,-0.635716379,0.426382989
gr04,31,-0.292395711,0.075538002
gr04,32,-0.226255,-0.584529996
gr04,33,-1.368631959,-0.648140013
gr04,34,-0.33859539,0.313463002
gr04,41,2.410058022,0.622610986
gr04,42,1.555783033,-0.055739999
gr04,51,-0.497650087,-0.77658999
gr04,52,0.169350505,-0.730080009
gr04,61,0.144009098,-0.840810001
gr04,71,-0.075297303,-0.773209989
gr04,72,0.582644522,-0.26800999
gr04,73,1.742398024,1.942178965
gr04,74,1.382539034,1.406988025
gr04,81,0.445600986,1.870820045
gr04,82,0.619180918,2.65978694
gr04,83,-1.417865038,-0.840810001
gr04,91,0.142689198,-0.641499996
gr04,92,0.380368501,-0.840810001
gr04,93,0.574263811,-0.484329998
gr07,11,-0.570638001,-0.418199986
gr07,12,-0.650581717,-0.130879998
gr07,13,-1.445287943,-0.458799988
gr07,21,-0.727476418,1.308184028
gr07,22,-0.909958124,-0.589510024
gr07,23,-1.465365052,-0.703190029
gr07,24,-0.635716379,0.426382989
gr07,31,-0.292395711,0.075538002
gr07,32,-0.226255,-0.584529996
gr07,33,-1.368631959,-0.648140013
gr07,34,-0.33859539,0.313463002
gr07,41,2.410058022,0.622610986
gr07,42,1.555783033,-0.055739999
gr07,51,-0.497650087,-0.77658999
gr07,52,0.169350505,-0.730080009
gr07,61,0.144009098,-0.840810001
gr07,71,-0.075297303,-0.773209989
gr07,72,0.582644522,-0.26800999
gr07,73,1.742398024,1.942178965
gr07,74,1.382539034,1.406988025
gr07,81,0.445600986,1.870820045
gr07,82,0.619180918,2.65978694
gr07,83,-1.417865038,-0.840810001
gr07,91,0.142689198,-0.641499996
gr07,92,0.380368501,-0.840810001
gr07,93,0.574263811,-0.484329998
gr10,12,-0.650581717,-0.130879998
gr10,13,-1.445287943,-0.458799988
gr10,21,-0.727476418,1.308184028
gr10,22,-0.909958124,-0.589510024
gr10,23,-1.465365052,-0.703190029
gr10,24,-0.635716379,0.426382989
gr10,31,-0.292395711,0.075538002
gr10,32,-0.226255,-0.584529996
gr10,33,-1.368631959,-0.648140013
gr10,34,-0.33859539,0.313463002
gr10,41,2.410058022,0.622610986
gr10,42,1.555783033,-0.055739999
gr10,51,-0.497650087,-0.77658999
gr10,52,0.169350505,-0.730080009
gr10,61,0.144009098,-0.840810001
gr10,71,-0.075297303,-0.773209989
gr10,72,0.582644522,-0.26800999
gr10,73,1.742398024,1.942178965
gr10,74,1.382539034,1.406988025
gr10,81,0.445600986,1.870820045
gr10,82,0.619180918,2.65978694
gr10,83,-1.417865038,-0.840810001
gr10,91,0.142689198,-0.641499996
gr10,92,0.380368501,-0.840810001
gr10,93,0.574263811,-0.484329998
gr13,11,-0.570638001,-0.418199986
gr13,12,-0.960517168,-0.258768797
gr13,12,-0.999920905,-0.29612416
gr13,13,-1.095617175,-0.314515203
gr13,21,-0.707578123,0.878190994
gr13,23,-1.433443069,-0.685023546
gr13,24,-0.635716379,0.426382989
gr13,21,-0.727476418,1.308184028
gr13,24,-0.576886833,0.38150847
gr13,32,-0.130610496,-0.379270196
gr13,34,0.6392169,0.398213625
gr13,34,-0.477829933,0.042295229
gr13,31,-0.292395711,0.075538002
gr13,41,2.410058022,0.622610986
gr13,42,1.555783033,-0.055739999
gr13,51,-0.497650087,-0.77658999
gr13,52,0.147510603,-0.644398987
gr13,61,-0.444030821,-0.699466288
gr13,61,-0.491709709,-0.688006043
gr13,71,-0.075297303,-0.773209989
gr13,72,0.582644522,-0.26800999
gr13,73,1.579696059,1.939013004
gr13,74,1.07208097,1.050317883
gr13,82,0.577062488,2.251911402
gr13,82,0.619180918,2.65978694
gr13,83,-1.417865038,-0.840810001
gr13,91,0.142689198,-0.641499996
gr13,92,0.380368501,-0.840810001
gr13,93,0.574263811,-0.484329998
gt06,11,-0.570638001,-0.418199986
gt06,12,-0.650581717,-0.130879998
gt06,13,-1.445287943,-0.458799988
gt06,21,-0.727476418,1.308184028
gt06,22,-0.909958124,-0.589510024
gt06,23,-1.465365052,-0.703190029
gt06,31,-0.292395711,0.075538002
gt06,32,-0.226255,-0.584529996
gt06,33,-1.368631959,-0.648140013
gt06,34,-0.33859539,0.313463002
gt06,41,2.410058022,0.622610986
gt06,42,1.555783033,-0.055739999
gt06,51,-0.497650087,-0.77658999
gt06,52,0.169350505,-0.730080009
gt06,61,0.144009098,-0.840810001
gt06,62,0.472829401,-0.840810001
gt06,71,-0.075297303,-0.773209989
gt06,72,0.582644522,-0.26800999
gt06,73,1.742398024,1.942178965
gt06,81,0.445600986,1.870820045
gt06,82,0.619180918,2.65978694
gt06,83,-1.417865038,-0.840810001
gt06,91,0.142689198,-0.641499996
gt06,92,0.380368501,-0.840810001
gt06,93,0.574263811,-0.484329998
gt06,24,-0.635716379,0.426382989
gt11,11,-0.570638001,-0.418199986
gt11,12,-0.650581717,-0.130879998
gt11,13,-1.445287943,-0.458799988
gt11,21,-0.727476418,1.308184028
gt11,22,-0.909958124,-0.589510024
gt11,23,-1.465365052,-0.703190029
gt11,24,-0.635716379,0.426382989
gt11,31,-0.292395711,0.075538002
gt11,32,-0.226255,-0.584529996
gt11,33,-1.368631959,-0.648140013
gt11,34,-0.33859539,0.313463002
gt11,41,2.410058022,0.622610986
gt11,42,1.555783033,-0.055739999
gt11,82,0.619180918,2.65978694
gt11,51,-0.497650087,-0.77658999
gt11,52,0.169350505,-0.730080009
gt11,61,0.144009098,-0.840810001
gt11,62,0.472829401,-0.840810001
gt11,71,-0.075297303,-0.773209989
gt11,72,0.582644522,-0.26800999
gt11,73,1.742398024,1.942178965
gt11,81,0.445600986,1.870820045
gt11,83,-1.417865038,-0.840810001
gt11,91,0.142689198,-0.641499996
gt11,92,0.380368501,-0.840810001
gt11,93,0.574263811,-0.484329998
gt14,11,-0.570638001,-0.418199986
gt14,12,-0.960517168,-0.258768797
gt14,12,-0.999920905,-0.29612416
gt14,13,-1.095617175,-0.314515203
gt14,21,-0.707578123,0.878190994
gt14,23,-1.433443069,-0.685023546
gt14,24,-0.635716379,0.426382989
gt14,21,-0.727476418,1.308184028
gt14,24,-0.576886833,0.38150847
gt14,32,-0.130610496,-0.379270196
gt14,34,0.6392169,0.398213625
gt14,34,-0.477829933,0.042295229
gt14,31,-0.292395711,0.075538002
gt14,41,2.410058022,0.622610986
gt14,42,1.555783033,-0.055739999
gt14,51,-0.497650087,-0.77658999
gt14,52,0.147510603,-0.644398987
gt14,61,-0.444030821,-0.699466288
gt14,61,-0.491709709,-0.688006043
gt14,62,0.472829401,-0.840810001
gt14,71,-0.075297303,-0.773209989
gt14,72,0.582644522,-0.26800999
gt14,73,1.579696059,1.939013004
gt14,74,1.07208097,1.050317883
gt14,82,0.577062488,2.251911402
gt14,83,-1.417865038,-0.840810001
gt14,91,0.142689198,-0.641499996
gt14,92,0.380368501,-0.840810001
gt14,93,0.574263811,-0.484329998
hu05,11,-0.570638001,-0.418199986
hu05,12,-0.650581717,-0.130879998
hu05,13,-1.445287943,-0.458799988
hu05,21,-0.727476418,1.308184028
hu05,22,-0.909958124,-0.589510024
hu05,23,-1.465365052,-0.703190029
hu05,24,-0.635716379,0.426382989
hu05,31,-0.292395711,0.075538002
hu05,32,-0.226255,-0.584529996
hu05,33,-1.368631959,-0.648140013
hu05,34,-0.33859539,0.313463002
hu05,41,2.410058022,0.622610986
hu05,42,1.555783033,-0.055739999
hu05,51,-0.497650087,-0.77658999
hu05,52,0.169350505,-0.730080009
hu05,61,0.144009098,-0.840810001
hu05,71,-0.075297303,-0.773209989
hu05,72,0.582644522,-0.26800999
hu05,73,1.742398024,1.942178965
hu05,74,1.382539034,1.406988025
hu05,81,0.445600986,1.870820045
hu05,82,0.619180918,2.65978694
hu05,83,-1.417865038,-0.840810001
hu05,91,0.142689198,-0.641499996
hu05,92,0.380368501,-0.840810001
hu05,93,0.574263811,-0.484329998
hu07,11,-0.570638001,-0.418199986
hu07,12,-0.650581717,-0.130879998
hu07,13,-1.445287943,-0.458799988
hu07,21,-0.727476418,1.308184028
hu07,22,-0.909958124,-0.589510024
hu07,32,-0.226255,-0.584529996
hu07,51,-0.497650087,-0.77658999
hu07,24,-0.635716379,0.426382989
hu07,23,-1.465365052,-0.703190029
hu07,31,-0.292395711,0.075538002
hu07,34,-0.33859539,0.313463002
hu07,33,-1.368631959,-0.648140013
hu07,42,1.555783033,-0.055739999
hu07,41,2.410058022,0.622610986
hu07,52,0.169350505,-0.730080009
hu07,74,1.382539034,1.406988025
hu07,83,-1.417865038,-0.840810001
hu07,72,0.582644522,-0.26800999
hu07,61,0.144009098,-0.840810001
hu07,71,-0.075297303,-0.773209989
hu07,73,1.742398024,1.942178965
hu07,81,0.445600986,1.870820045
hu07,82,0.619180918,2.65978694
hu07,91,0.142689198,-0.641499996
hu07,93,0.574263811,-0.484329998
hu07,92,0.380368501,-0.840810001
hu09,11,-0.570638001,-0.418199986
hu09,12,-0.650581717,-0.130879998
hu09,13,-1.445287943,-0.458799988
hu09,21,-0.727476418,1.308184028
hu09,22,-0.909958124,-0.589510024
hu09,32,-0.226255,-0.584529996
hu09,24,-0.635716379,0.426382989
hu09,23,-1.465365052,-0.703190029
hu09,31,-0.292395711,0.075538002
hu09,34,-0.33859539,0.313463002
hu09,33,-1.368631959,-0.648140013
hu09,41,2.410058022,0.622610986
hu09,51,-0.497650087,-0.77658999
hu09,42,1.555783033,-0.055739999
hu09,52,0.169350505,-0.730080009
hu09,74,1.382539034,1.406988025
hu09,83,-1.417865038,-0.840810001
hu09,72,0.582644522,-0.26800999
hu09,61,0.144009098,-0.840810001
hu09,71,-0.075297303,-0.773209989
hu09,73,1.742398024,1.942178965
hu09,81,0.445600986,1.870820045
hu09,82,0.619180918,2.65978694
hu09,91,0.142689198,-0.641499996
hu09,93,0.574263811,-0.484329998
hu09,92,0.380368501,-0.840810001
hu12,11,-0.570638001,-0.418199986
hu12,12,-0.650581717,-0.130879998
hu12,12,-0.915483832,-0.240186661
hu12,12,-0.849258304,-0.212859988
hu12,21,-0.727476418,1.308184028
